1069,PALMER,MA,42.18425369,-72.29559327
1070,PLAINFIELD,MA,42.51536178,-72.91620636
1071,RUSSELL,MA,42.18986129,-72.85912323
1072,SHUTESBURY,MA,42.45140075,-72.41397858
1073,SOUTHAMPTON,MA,42.22414016,-72.7333603
1074,SOUTH BARRE,MA,42.38453674,-72.09879303
1075,SOUTH HADLEY,MA,42.25917434,-72.57479096
1077,SOUTHWICK,MA,42.0508728,-72.79245759
1079,THORNDIKE,MA,42.20138931,-72.32815552
1080,THREE RIVERS,MA,42.18307495,-72.36367035
1081,WALES,MA,42.06953811,-72.22229767
1082,WARE,MA,42.25984573,-72.23985291
1083,WARREN,MA,42.22177505,-72.21565247
1084,WEST CHESTERFIELD,MA,42.40336608,-72.87693787
1085,WESTFIELD,MA,42.12509155,-72.74953461
1086,WESTFIELD,MA,42.11429595,-72.74842835
1088,WEST HATFIELD,MA,42.38737487,-72.64468384
1089,WEST SPRINGFIELD,MA,42.10703659,-72.62036896
1090,WEST SPRINGFIELD,MA,42.11000061,-72.62000275
1092,WEST WARREN,MA,42.20641708,-72.23934174
1093,WHATELY,MA,42.42899703,-72.6284256
1094,WHEELWRIGHT,MA,42.35417938,-72.14290619
1095,WILBRAHAM,MA,42.12372207,-72.43158722
1096,WILLIAMSBURG,MA,42.39282989,-72.73009491
1097,WORONOCO,MA,42.15999984,-72.83000184
1098,WORTHINGTON,MA,42.39730834,-72.93565369
1101,SPRINGFIELD,MA,42.10566711,-72.59774781
1102,SPRINGFIELD,MA,42.11000061,-72.59999848
1103,SPRINGFIELD,MA,42.10521697,-72.59294129
1104,SPRINGFIELD,MA,42.13414764,-72.57076264
1105,SPRINGFIELD,MA,42.10147857,-72.57667542
1106,LONGMEADOW,MA,42.05010223,-72.58286286
1107,SPRINGFIELD,MA,42.11569213,-72.60624695
1108,SPRINGFIELD,MA,42.08716964,-72.56188965
1109,SPRINGFIELD,MA,42.12371444,-72.55005646
1111,SPRINGFIELD,MA,42.11734008,-72.5481186
1114,SPRINGFIELD,MA,42.19815826,-72.43437958
1115,SPRINGFIELD,MA,42.10309219,-72.59170533
1116,LONGMEADOW,MA,42.04696655,-72.53279114
1118,SPRINGFIELD,MA,42.09122085,-72.52639771
1119,SPRINGFIELD,MA,42.12775421,-72.51456452
1128,SPRINGFIELD,MA,42.09719085,-72.48794556
1129,SPRINGFIELD,MA,42.11444854,-72.49090577
1133,SPRINGFIELD,MA,38.39559936,-91.35442353
1138,SPRINGFIELD,MA,42.08740615,-72.56429291
1139,SPRINGFIELD,MA,42.11000061,-72.59999848
1144,SPRINGFIELD,MA,42.10199356,-72.59053803
1151,INDIAN ORCHARD,MA,42.15467071,-72.50273133
1152,SPRINGFIELD,MA,42.15362548,-72.51900483
1199,SPRINGFIELD,MA,42.12087249,-72.60292054
1201,PITTSFIELD,MA,42.45008468,-73.24538422
1202,PITTSFIELD,MA,42.44951629,-73.24932099
1203,PITTSFIELD,MA,42.45000076,-73.25
1220,ADAMS,MA,42.62422561,-73.11743165
1222,ASHLEY FALLS,MA,42.05734634,-73.3360138
1223,BECKET,MA,42.33198928,-73.08293915
1224,BERKSHIRE,MA,42.51103973,-73.19543458
1225,CHESHIRE,MA,42.56202697,-73.16287995
1226,DALTON,MA,42.47369766,-73.16621399
1227,DALTON,MA,42.47000122,-73.16999817
1229,GLENDALE,MA,42.28660583,-73.35023499
1230,GREAT BARRINGTON,MA,42.19598007,-73.36200715
1235,HINSDALE,MA,42.43869781,-73.12538147
1236,HOUSATONIC,MA,42.25425338,-73.36621857
1237,LANESBORO,MA,42.51730728,-73.22815705
1238,LEE,MA,42.30421447,-73.24819184
1240,LENOX,MA,42.35646057,-73.28487397
1242,LENOX DALE,MA,42.33398818,-73.24631501
1243,MIDDLEFIELD,MA,42.37085723,-73.0346222
1244,MILL RIVER,MA,42.11757278,-73.26953125
1245,MONTEREY,MA,42.17925643,-73.2120514
1247,NORTH ADAMS,MA,42.70091629,-73.10871125
1252,NORTH EGREMONT,MA,42.20000076,-73.44000245
1253,OTIS,MA,42.19024658,-73.075943
1254,RICHMOND,MA,42.38614654,-73.35907746
1255,SANDISFIELD,MA,42.11259078,-73.14316559
1256,SAVOY,MA,42.56674957,-73.02870942
1257,SHEFFIELD,MA,42.10998916,-73.35514069
1258,SOUTH EGREMONT,MA,42.0928688,-73.45337678
1259,SOUTHFIELD,MA,42.06129455,-73.24114991
1260,SOUTH LEE,MA,42.27786636,-73.2773285
1262,STOCKBRIDGE,MA,42.29747772,-73.32665253
1263,STOCKBRIDGE,MA,42.30921936,-73.3089676
1264,TYRINGHAM,MA,42.24075698,-73.18806458
1266,WEST STOCKBRIDGE,MA,42.33380889,-73.36775971
1267,WILLIAMSTOWN,MA,42.71202087,-73.20368958
1270,WINDSOR,MA,42.50906372,-73.04566193
1301,GREENFIELD,MA,42.58791351,-72.59941102
1302,GREENFIELD,MA,42.58751296,-72.59760285
1330,ASHFIELD,MA,42.52647399,-72.78842927
1331,ATHOL,MA,42.595932,-72.22673798
1337,BERNARDSTON,MA,42.67100524,-72.54832459
1338,BUCKLAND,MA,42.58465194,-72.8101883
1339,CHARLEMONT,MA,42.62786102,-72.86981965
1340,COLRAIN,MA,42.67314147,-72.69676209
1341,CONWAY,MA,42.50980758,-72.69953156
1342,DEERFIELD,MA,42.53827667,-72.60328675
1343,DRURY,MA,42.65759658,-72.97558594
1344,ERVING,MA,42.61310958,-72.44356537
1346,HEATH,MA,42.66075897,-72.8101883
1347,LAKE PLEASANT,MA,42.55627059,-72.51678467
1349,TURNERS FALLS,MA,42.6678009,-72.50916291
1350,MONROE BRIDGE,MA,42.72230529,-72.94120789
1351,MONTAGUE,MA,42.54621505,-72.53231049
1354,NORTHFIELD,MA,42.63759994,-72.50865174
1355,NEW SALEM,MA,42.50425338,-72.33203125
1360,NORTHFIELD,MA,42.69590759,-72.45288849
1364,ORANGE,MA,42.59035491,-72.30979157
1366,PETERSHAM,MA,42.48610687,-72.21269227
1367,ROWE,MA,42.69341659,-72.89954377
1368,ROYALSTON,MA,42.6775856,-72.18785859
1369,SHATTUCKVILLE,MA,42.63621902,-72.72677613
1370,SHELBURNE FALLS,MA,42.60425186,-72.73925782
1373,SOUTH DEERFIELD,MA,42.47731018,-72.60786438
1375,SUNDERLAND,MA,42.46637344,-72.57951355
1376,TURNERS FALLS,MA,42.60425186,-72.55648041
1378,WARWICK,MA,42.68202972,-72.338974
1379,WENDELL,MA,42.54663085,-72.41397858
1380,WENDELL DEPOT,MA,42.58467483,-72.41397858
1420,FITCHBURG,MA,42.58342361,-71.80229188
1430,ASHBURNHAM,MA,42.66820144,-71.92827607
1431,ASHBY,MA,42.67727661,-71.81871033
1432,AYER,MA,42.56119537,-71.58990479
1436,BALDWINVILLE,MA,42.60842132,-72.07591248
1438,EAST TEMPLETON,MA,42.56120681,-72.03829957
1440,GARDNER,MA,42.5750885,-71.9981308
1441,WESTMINSTER,MA,42.56108093,-71.92557526
1450,GROTON,MA,42.60578155,-71.54865265
1451,HARVARD,MA,42.50009155,-71.5828476
1452,HUBBARDSTON,MA,42.47370147,-72.00618744
1453,LEOMINSTER,MA,42.52508926,-71.75979615
1460,LITTLETON,MA,42.53728866,-71.51280213
1462,LUNENBURG,MA,42.59452819,-71.72450257
1463,PEPPERELL,MA,42.66592407,-71.58843995
1464,SHIRLEY,MA,42.54370498,-71.64952088
1467,STILL RIVER,MA,42.4923439,-71.6173172
1468,TEMPLETON,MA,42.5507965,-72.08236695
1469,TOWNSEND,MA,42.67475509,-71.67919922
1470,GROTON,MA,42.61000061,-71.5699997
1471,GROTON,MA,42.62496566,-71.58574677
1472,WEST GROTON,MA,42.60311508,-71.62673188
1473,WESTMINSTER,MA,42.54592132,-71.91062928
1474,WEST TOWNSEND,MA,42.67729949,-71.74011231
1475,WINCHENDON,MA,42.68709945,-72.04395295
1477,WINCHENDON SPRINGS,MA,42.69544601,-72.01204682
1501,AUBURN,MA,42.18829345,-71.84527588
1503,BERLIN,MA,42.38120269,-71.63700867
1504,BLACKSTONE,MA,42.04183959,-71.53678895
1505,BOYLSTON,MA,42.3597145,-71.72666169
1506,BROOKFIELD,MA,42.21398162,-72.10230256
1507,CHARLTON,MA,42.13565063,-71.97007752
1508,CHARLTON CITY,MA,42.14721679,-71.98943329
1509,CHARLTON DEPOT,MA,42.16999816,-71.98000336
1510,CLINTON,MA,42.4167633,-71.68290711
1515,EAST BROOKFIELD,MA,42.22669219,-72.04644776
1516,DOUGLAS,MA,42.05434417,-71.73937989
1517,EAST PRINCETON,MA,42.47000122,-71.83999634
1518,FISKDALE,MA,42.11620712,-72.11341095
1519,GRAFTON,MA,42.19928741,-71.67919922
1520,HOLDEN,MA,42.34103012,-71.84527588
1521,HOLLAND,MA,42.06395339,-72.1572876
1522,JEFFERSON,MA,42.36440277,-71.88121796
1523,LANCASTER,MA,42.45564651,-71.67312623
1524,LEICESTER,MA,42.25720977,-71.91641999
1525,LINWOOD,MA,42.09736633,-71.64485169
1526,MANCHAUG,MA,42.09406661,-71.74788666
1527,MILLBURY,MA,42.19207,-71.76152039
1529,MILLVILLE,MA,42.02787399,-71.58089448
1531,NEW BRAINTREE,MA,42.3167572,-72.1259079
1532,NORTHBOROUGH,MA,42.31955718,-71.64119721
1534,NORTHBRIDGE,MA,42.13987731,-71.63767243
1535,NORTH BROOKFIELD,MA,42.2685585,-72.08503724
1536,NORTH GRAFTON,MA,42.23564147,-71.6969986
1537,NORTH OXFORD,MA,42.14980316,-71.86911774
1538,NORTH UXBRIDGE,MA,42.08924484,-71.64256287
1540,OXFORD,MA,42.11703872,-71.86472321
1541,PRINCETON,MA,42.45916748,-71.86898804
1542,ROCHDALE,MA,42.2036972,-71.91049195
1543,RUTLAND,MA,42.36950683,-71.94812012
1545,SHREWSBURY,MA,42.29592514,-71.71284485
1546,SHREWSBURY,MA,42.28879165,-71.75186921
1550,SOUTHBRIDGE,MA,42.07496643,-72.03368378
1560,SOUTH GRAFTON,MA,42.17442321,-71.67327118
1561,SOUTH LANCASTER,MA,42.44318389,-71.68709565
1562,SPENCER,MA,42.24396896,-71.99228669
1564,STERLING,MA,42.43741607,-71.76062775
1566,STURBRIDGE,MA,42.10827255,-72.07876587
1568,UPTON,MA,42.17448806,-71.60225678
1569,UXBRIDGE,MA,42.04994583,-71.64360047
1570,WEBSTER,MA,42.05009078,-71.88006592
1571,DUDLEY,MA,42.04336547,-71.92760468
1580,WESTBOROUGH,MA,42.28189849,-71.67224885
1581,WESTBOROUGH,MA,42.2695198,-71.61612702
1582,WESTBOROUGH,MA,42.28189849,-71.67224885
1583,WEST BOYLSTON,MA,42.37897491,-71.7859726
1585,WEST BROOKFIELD,MA,42.23534774,-72.14116669
1586,WEST MILLBURY,MA,42.16999816,-71.80000306
1588,WHITINSVILLE,MA,42.11120605,-71.66617585
1590,SUTTON,MA,42.14213562,-71.7385254
1601,WORCESTER,MA,42.25999832,-71.80000306
1602,WORCESTER,MA,42.27045822,-71.85120392
1603,WORCESTER,MA,42.2398796,-71.83934784
1604,WORCESTER,MA,42.25307846,-71.77410889
1605,WORCESTER,MA,42.27985382,-71.79190064
1606,WORCESTER,MA,42.31420898,-71.79783631
1607,WORCESTER,MA,42.23212432,-71.79190064
1608,WORCESTER,MA,42.26127243,-71.80228425
1609,WORCESTER,MA,42.29714965,-71.83934784
1610,WORCESTER,MA,42.25320053,-71.81858826
1611,CHERRY VALLEY,MA,42.2427864,-71.87321473
1612,PAXTON,MA,42.3114891,-71.92784119
1613,WORCESTER,MA,42.26506805,-71.79449463
1614,WORCESTER,MA,42.26319885,-71.80158997
1615,WORCESTER,MA,42.25999832,-71.80000306
1653,WORCESTER,MA,42.29223251,-71.78374482
1654,WORCESTER,MA,42.25999832,-71.80000306
1655,WORCESTER,MA,42.27174377,-71.75881959
1701,FRAMINGHAM,MA,42.32400512,-71.45368195
1702,FRAMINGHAM,MA,42.2781639,-71.43587494
1703,FRAMINGHAM,MA,42.29999923,-71.43000031
1704,FRAMINGHAM,MA,42.27994537,-71.41996766
1705,FRAMINGHAM,MA,42.33000183,-71.40000153
1718,VILLAGE OF NAGOG WOODS,MA,42.52044296,-71.42956543
1719,BOXBOROUGH,MA,42.48342132,-71.51671601
1720,ACTON,MA,42.48509216,-71.43283844
1721,ASHLAND,MA,42.26120758,-71.46339417
1730,BEDFORD,MA,42.49062347,-71.27600861
1731,HANSCOM AFB,MA,42.45858383,-71.27851105
1740,BOLTON,MA,42.4334259,-71.6078415
1741,CARLISLE,MA,42.52925872,-71.34950257
1742,CONCORD,MA,42.46037292,-71.34894562
1745,FAYVILLE,MA,42.29463958,-71.50544739
1746,HOLLISTON,MA,42.19809341,-71.44181061
1747,HOPEDALE,MA,42.12218093,-71.53085328
1748,HOPKINTON,MA,42.22869491,-71.52256775
1749,HUDSON,MA,42.39173507,-71.56613923
1752,MARLBOROUGH,MA,42.34737014,-71.53678895
1754,MAYNARD,MA,42.42488098,-71.45961762
1756,MENDON,MA,42.10565185,-71.55228425
1760,NATICK,MA,42.27752685,-71.34680939
1770,SHERBORN,MA,42.23898696,-71.3697815
1772,SOUTHBOROUGH,MA,42.30927658,-71.53678895
1773,LINCOLN,MA,42.42593002,-71.30394745
1775,STOW,MA,42.43703842,-71.50562287
1776,SUDBURY,MA,42.38465881,-71.41806031
1778,WAYLAND,MA,42.3625946,-71.3614502
1784,WOODVILLE,MA,42.23836517,-71.56302643
1801,WOBURN,MA,42.4792633,-71.15227509
1803,BURLINGTON,MA,42.5005722,-71.20426178
1805,BURLINGTON,MA,42.48830032,-71.20159913
1806,WOBURN,MA,42.44793319,-71.22829438
1807,WOBURN,MA,42.44790267,-71.22817994
1808,WOBURN,MA,42.44794464,-71.22831727
1810,ANDOVER,MA,42.65685653,-71.14078522
1812,ANDOVER,MA,42.64683151,-71.18512726
1813,WOBURN,MA,42.50999832,-71.12999726
1815,WOBURN,MA,42.50999832,-71.12999726
1821,BILLERICA,MA,42.54653167,-71.25178528
1822,BILLERICA,MA,42.58914184,-71.30656434
1824,CHELMSFORD,MA,42.60044097,-71.34680939
1826,DRACUT,MA,42.67036819,-71.30200196
1827,DUNSTABLE,MA,42.67509078,-71.4828415
1830,HAVERHILL,MA,42.79359054,-71.03788758
1831,HAVERHILL,MA,42.77379608,-71.08194733
1832,HAVERHILL,MA,42.7909851,-71.13296509
1833,GEORGETOWN,MA,42.72509002,-70.99116517
1834,GROVELAND,MA,42.76036834,-71.03144837
1835,HAVERHILL,MA,42.75088882,-71.09137726
1840,LAWRENCE,MA,42.70733642,-71.16119385
1841,LAWRENCE,MA,42.71399688,-71.16564942
1842,LAWRENCE,MA,42.70692443,-71.16544343
1843,LAWRENCE,MA,42.68752288,-71.16267396
1844,METHUEN,MA,42.7262001,-71.19089509
1845,NORTH ANDOVER,MA,42.69870376,-71.13505555
1850,LOWELL,MA,42.65681457,-71.30226899
1851,LOWELL,MA,42.63257217,-71.34087372
1852,LOWELL,MA,42.63029861,-71.29930115
1853,LOWELL,MA,42.64430999,-71.30887604
1854,LOWELL,MA,42.64602661,-71.36462403
1860,MERRIMAC,MA,42.83405685,-71.00054932
1862,NORTH BILLERICA,MA,42.57923889,-71.30523682
1863,NORTH CHELMSFORD,MA,42.63960647,-71.38361359
1864,NORTH READING,MA,42.57509231,-71.07866669
1865,NUTTING LAKE,MA,42.53347396,-71.26293183
1866,PINEHURST,MA,42.52745437,-71.22530365
1867,READING,MA,42.52565765,-71.09529114
1876,TEWKSBURY,MA,42.6106491,-71.23422242
1879,TYNGSBORO,MA,42.67667007,-71.42442322
1880,WAKEFIELD,MA,42.50394058,-71.07234192
1885,WEST BOXFORD,MA,42.7071762,-71.06385804
1886,WESTFORD,MA,42.57925796,-71.43784333
1887,WILMINGTON,MA,42.56829833,-71.15673066
1888,WOBURN,MA,42.50999832,-71.12999726
1889,NORTH READING,MA,42.5727806,-71.11180115
1890,WINCHESTER,MA,42.45230484,-71.13699341
1901,LYNN,MA,42.46023941,-70.94725037
1902,LYNN,MA,42.47199249,-70.93981934
1903,LYNN,MA,42.46489715,-70.94611359
1904,LYNN,MA,42.49419784,-70.9725113
1905,LYNN,MA,42.46780776,-70.98439789
1906,SAUGUS,MA,42.46816253,-71.01411438
1907,SWAMPSCOTT,MA,42.47244644,-70.90117646
1908,NAHANT,MA,42.42728424,-70.92793274
1910,LYNN,MA,42.45460128,-70.97467804
1913,AMESBURY,MA,42.85258102,-70.9427948
1915,BEVERLY,MA,42.57205963,-70.84767151
1921,BOXFORD,MA,42.67632293,-71.01411438
1922,BYFIELD,MA,42.75953674,-70.94750977
1923,DANVERS,MA,42.57500076,-70.93212128
1929,ESSEX,MA,42.631958,-70.78292847
1930,GLOUCESTER,MA,42.61869812,-70.68115998
1931,GLOUCESTER,MA,42.61404418,-70.66307831
1936,HAMILTON,MA,42.6219902,-70.85427094
1937,HATHORNE,MA,42.58678436,-70.9720459
1938,IPSWICH,MA,42.67918395,-70.84115601
1940,LYNNFIELD,MA,42.53483963,-71.04383088
1944,MANCHESTER,MA,42.57783508,-70.76759339
1945,MARBLEHEAD,MA,42.49635696,-70.84767151
1949,MIDDLETON,MA,42.59509277,-71.01616669
1950,NEWBURYPORT,MA,42.81259155,-70.87727356
1951,NEWBURY,MA,42.77967453,-70.84767151
1952,SALISBURY,MA,42.84172439,-70.86059571
1960,PEABODY,MA,42.5357933,-70.966568
1961,PEABODY,MA,42.53651809,-70.94670868
1965,PRIDES CROSSING,MA,42.55910873,-70.82621003
1966,ROCKPORT,MA,42.64971923,-70.61573029
1969,ROWLEY,MA,42.71674728,-70.87873078
1970,SALEM,MA,42.52350997,-70.89523316
1982,SOUTH HAMILTON,MA,42.6186943,-70.8555069
1983,TOPSFIELD,MA,42.63759231,-70.94950867
1984,WENHAM,MA,42.60425949,-70.89115906
1985,WEST NEWBURY,MA,42.80147933,-70.98977662
2018,ACCORD,MA,42.24263381,-70.8892212
2019,BELLINGHAM,MA,42.08740615,-71.46555329
2020,BRANT ROCK,MA,42.09123611,-70.64670563
2021,CANTON,MA,42.158432,-71.1447754
2025,COHASSET,MA,42.24546432,-70.82389069
2026,DEDHAM,MA,42.24361038,-71.16765595
2027,DEDHAM,MA,42.24794006,-71.15441895
2030,DOVER,MA,42.24587631,-71.28287507
2031,EAST MANSFIELD,MA,42.01349258,-71.15908051
2032,EAST WALPOLE,MA,42.15437316,-71.21020508
2035,FOXBORO,MA,42.06538009,-71.24782563
2038,FRANKLIN,MA,42.08343124,-71.39672852
2040,GREENBUSH,MA,42.21928024,-70.78469086
2041,GREEN HARBOR,MA,42.07941436,-70.65182496
2043,HINGHAM,MA,42.24181747,-70.88975525
2044,HINGHAM,MA,42.24000167,-70.88999939
2045,HULL,MA,42.30160903,-70.90117646
2047,HUMAROCK,MA,42.13410186,-70.68636323
2048,MANSFIELD,MA,42.03345489,-71.21905518
2050,MARSHFIELD,MA,42.09174346,-70.7055893
2051,MARSHFIELD HILLS,MA,42.14528656,-70.73691559
2052,MEDFIELD,MA,42.18758392,-71.30645752
2053,MEDWAY,MA,42.14176559,-71.39672852
2054,MILLIS,MA,42.16696548,-71.35173798
2055,MINOT,MA,42.21928024,-70.78469086
2056,NORFOLK,MA,42.11954116,-71.32505799
2059,NORTH MARSHFIELD,MA,42.14454269,-70.76807404
2060,NORTH SCITUATE,MA,42.21928024,-70.78469086
2061,NORWELL,MA,42.16151428,-70.79278565
2062,NORWOOD,MA,42.19438934,-71.19896698
2065,OCEAN BLUFF,MA,42.09883117,-70.68083191
2066,SCITUATE,MA,42.19502258,-70.75253296
2067,SHARON,MA,42.12364959,-71.17862702
2070,SHELDONVILLE,MA,42.03416061,-71.38800812
2071,SOUTH WALPOLE,MA,42.10436248,-71.26502991
2072,STOUGHTON,MA,42.12290954,-71.10919953
2081,WALPOLE,MA,42.14708328,-71.25178528
2090,WESTWOOD,MA,42.21398544,-71.22449494
2093,WRENTHAM,MA,42.06676483,-71.32810975
2101,BOSTON,MA,42.35708236,-71.05687714
2102,BOSTON,MA,42.15031814,-72.47026825
2103,BOSTON,MA,42.15018463,-72.4708252
2104,BOSTON,MA,42.1503334,-72.47019959
2105,BOSTON,MA,42.15019226,-72.47077179
2106,BOSTON,MA,42.15034866,-72.4701233
2107,BOSTON,MA,42.1502037,-72.47071839
2109,BOSTON,MA,42.36606216,-71.04829407
2110,BOSTON,MA,42.36131286,-71.04829407
2111,BOSTON,MA,42.35146713,-71.06017304
2112,BOSTON,MA,42.36000061,-71.05999756
2113,BOSTON,MA,42.36542129,-71.05497742
2114,BOSTON,MA,42.36529159,-71.06463624
2115,BOSTON,MA,42.33990478,-71.08988953
2116,BOSTON,MA,42.3530693,-71.0765152
2117,BOSTON,MA,42.34900665,-71.07398224
2118,BOSTON,MA,42.33779525,-71.07057953
2119,BOSTON,MA,42.32182312,-71.0884018
2120,BOSTON,MA,42.3319168,-71.09880066
2121,BOSTON,MA,42.30654525,-71.0824585
2122,BOSTON,MA,42.29671478,-71.05274964
2123,BOSTON,MA,42.35049438,-71.10923768
2124,BOSTON,MA,42.28260421,-71.06760407
2125,BOSTON,MA,42.31573486,-71.05274964
2126,MATTAPAN,MA,42.27714157,-71.09137726
2127,BOSTON,MA,42.33645629,-71.03491974
2128,BOSTON,MA,42.36954498,-71.02005768
2129,CHARLESTOWN,MA,42.37820816,-71.06021119
2130,JAMAICA PLAIN,MA,42.30973815,-71.11514283
2131,ROSLINDALE,MA,42.28321456,-71.12702942
2132,WEST ROXBURY,MA,42.27975463,-71.16267396
2133,BOSTON,MA,42.25724792,-71.1125412
2134,ALLSTON,MA,42.35390472,-71.13371277
2135,BRIGHTON,MA,42.34635162,-71.16267396
2136,HYDE PARK,MA,42.25653076,-71.12405396
2137,READVILLE,MA,42.24776458,-71.12866211
2138,CAMBRIDGE,MA,42.38032913,-71.13890839
2139,CAMBRIDGE,MA,42.36475753,-71.10325623
2140,CAMBRIDGE,MA,42.39644622,-71.13594056
2141,CAMBRIDGE,MA,42.37164306,-71.0809784
2142,CAMBRIDGE,MA,42.36358642,-71.0824585
2143,SOMERVILLE,MA,42.38087463,-71.1002884
2144,SOMERVILLE,MA,42.39916992,-71.12405396
2145,SOMERVILLE,MA,42.39309692,-71.0884018
2148,MALDEN,MA,42.4250946,-71.06616211
2149,EVERETT,MA,42.40842819,-71.05366517
2150,CHELSEA,MA,42.39176559,-71.03282929
2151,REVERE,MA,42.42242813,-70.99628449
2152,WINTHROP,MA,42.37377166,-70.97548676
2153,MEDFORD,MA,42.41876602,-71.10941315
2155,MEDFORD,MA,42.41843032,-71.10616303
2156,WEST MEDFORD,MA,42.41999816,-71.12999726
2163,BOSTON,MA,42.36635208,-71.11959839
2169,QUINCY,MA,42.25136947,-70.99628449
2170,QUINCY,MA,42.26581192,-71.01114655
2171,QUINCY,MA,42.29911041,-71.01114655
2176,MELROSE,MA,42.45842742,-71.06616211
2177,MELROSE,MA,30.1065979,-94.88912964
2180,STONEHAM,MA,42.48024749,-71.09997559
2184,BRAINTREE,MA,42.207901,-71.00399781
2185,BRAINTREE,MA,42.22000122,-71
2186,MILTON,MA,42.24953079,-71.06616211
2187,MILTON VILLAGE,MA,42.27000045,-71.0699997
2188,WEYMOUTH,MA,42.20716094,-70.9606247
2189,WEYMOUTH,MA,42.21055603,-70.92495728
2190,WEYMOUTH,MA,42.17074966,-70.9427948
2191,WEYMOUTH,MA,42.24320602,-70.9487381
2196,BOSTON,MA,42.36000061,-71.05999756
2199,BOSTON,MA,42.34648513,-71.08320618
2201,BOSTON,MA,42.35815811,-71.0585022
2202,BOSTON,MA,42.15159606,-72.46305848
2203,BOSTON,MA,42.36048126,-71.05905915
2204,BOSTON,MA,42.36000061,-71.05999756
2205,BOSTON,MA,42.35116958,-71.05497742
2206,BOSTON,MA,42.36000061,-71.05999756
2207,BOSTON,MA,40.85803222,-73.86814881
2208,BOSTON,MA,41.79853057,-72.39195252
2209,BOSTON,MA,42.15115356,-72.46584321
2210,BOSTON,MA,42.35172653,-71.04086304
2211,BOSTON,MA,42.36000061,-71.05999756
2212,BOSTON,MA,42.36000061,-71.05999756
2215,BOSTON,MA,42.3476181,-71.1002884
2216,BOSTON,MA,42.15160369,-72.46296692
2217,BOSTON,MA,42.34999847,-71.0699997
2222,BOSTON,MA,42.3642311,-71.06344605
2228,SUFFOLK,STANDARD,42.27421188,-71.07959748
2238,CAMBRIDGE,MA,42.36999893,-71.12000275
2239,CAMBRIDGE,MA,42.37643814,-71.11938477
2241,BOSTON,MA,42.36000061,-71.05999756
2266,BOSTON,MA,42.36000061,-71.05999756
2269,QUINCY,MA,42.25,-71
2283,BOSTON,MA,42.34999847,-71.05999756
2284,BOSTON,MA,42.34999847,-71.05999756
2293,BOSTON,MA,42.36000061,-71.05999756
2295,BOSTON,MA,42.15158843,-72.46160126
2297,BOSTON,MA,42.36000061,-71.05999756
2301,BROCKTON,MA,42.07255172,-71.03788758
2302,BROCKTON,MA,42.08351516,-70.99034119
2303,BROCKTON,MA,42.08000183,-71.01999665
2304,BROCKTON,MA,42.06000137,-71.01999665
2305,BROCKTON,MA,42.06000137,-71.01999665
2322,AVON,MA,42.13065719,-71.04116059
2324,BRIDGEWATER,MA,41.99035263,-70.97505188
2325,BRIDGEWATER,MA,41.98688888,-70.97299958
